,mu1max,mu2max,KS1,KS2,KI2
319,0.8752984818,1.9994127270000002,15.3258686624,5.427849552,330.1061672469
320,0.7706996404,1.5984983193,14.6896405983,5.2024200121,353.5809216854
321,0.7675845915,2.1969169019,14.7088722334,5.4521850776,345.5413430299
322,0.7872277636,1.9947759932,14.8307363484,5.3620724421,316.9392405794
323,0.8937525717,2.0186777844,15.4841919115,5.3038491144,325.363454556
324,0.9219193962000001,2.0533763767,15.5593136735,5.4259032758,343.0498249107
325,0.8414460606,1.9688703543,15.1756042416,5.3401751904,335.4161243711
326,0.7725087310000001,1.5618834486000002,14.849781654200001,5.2029408051,332.0352319632
327,0.8552553931,1.9967131048,15.2326039606,5.3624684345,328.1011208985
328,0.8105733016000001,2.0508296853,15.0259865296,5.3281259311,310.2689942646
329,0.8689665822,2.0392514737,15.3511227184,5.3741804797,332.0681371902
330,0.7724369587000001,2.177591336,14.8914329007,5.4394840449,326.6883646886
331,0.8885587172,2.0562164671,15.5933695698,5.3920015842,320.821177171
332,0.8614483220000001,2.0105541397,15.1838895458,5.3642465142999995,331.447180522
333,0.9619218649000001,2.2639568227,15.8253273929,5.4223154288,361.5869902936
334,0.8641573724,2.0100719619,15.4595688551,5.3575909224,333.9250454137
335,0.8183234417,1.8471032975,15.2971108707,5.2611625815,324.656094691
336,0.8228495587,2.0090484362,15.0252440687,5.3927740708,331.7738672482
337,0.9305612814,2.0672632578,15.7398093035,5.374022392,319.1651743926
338,0.8333349359000001,2.0807302015,15.2685388227,5.3872393362,314.3533173228
339,0.8628176247,2.0216615161,15.0287658205,5.3469132946,331.4655529739
340,0.7727069985,2.5062063954,14.7868263902,5.4876837276,323.4177957113
341,0.9660492889000001,2.3248768429,16.0339165827,5.4844096743,318.7936447883
342,0.7524810229000001,2.1758277663,14.6217881044,5.466104687,312.718027563
343,0.8549069690000001,1.9954213574000002,15.3251388184,5.3549487098,327.5083112275
344,0.8437891476,1.9311809653,15.0986235274,5.3259160802,336.1830759855
345,0.862922374,1.9942422423,15.4143723775,5.3375273155,328.7785186516
346,0.8679668115,2.0796886162,15.190167811,5.3965409248,322.56729493939997
347,0.8440721264000001,2.0435657276,15.3610743799,5.4070843754,325.9653469407
348,0.8867304473000001,1.9532283594000002,15.4252165287,5.3345020164,325.3605684565
349,0.8455279547000001,1.8059509278,15.1021027814,5.3039360901,311.3579974249
350,0.7580785452000001,1.9887697324,14.540569187300001,5.4242082,327.8937175878
351,0.8490646582,1.9700874485000002,15.1346819191,5.3754377442,326.6006109435
352,0.8632813734,1.9835125747000002,15.251004084,5.380064436,328.2286645275
353,0.8640568287,2.0074644094,15.3582220254,5.3659105247,325.683424723
354,0.8671537549,2.0104388771,15.4658423345,5.3690320459,330.3525657424
355,0.8458663584,1.8609589124,15.071559234,5.364371845,323.8486273895
356,0.8671162328,2.1962357201,15.3464936924,5.4520131624,337.9083180593
357,0.885400288,2.0026125674,15.4992222104,5.3097434944,326.6003263124
358,0.8602478621,1.9909085278,15.2924038847,5.3576082782,327.2164293111
359,0.8657460806,1.8313759757999999,15.2286875575,5.2820800679,326.0952749915
360,0.8702432858,1.9868310867,15.3216326803,5.3984063244,325.5357597553
361,0.8134020070000001,2.2090096552,15.2362794213,5.454177542,353.036284419
362,0.8646167246,2.0578997593,15.3075588252,5.414211891,321.6543024617
363,0.7795880902000001,1.6015608393,14.6346822789,5.1358546488,331.2710879682
364,0.841278532,2.0214250046,15.1916772858,5.4265409817,328.1861140937
365,0.9132205639000001,1.9483057001000001,15.4880732595,5.3532751973,310.5110356087
366,0.8251444131000001,1.8621735510000001,14.9719212597,5.2416680609,334.4118490444
367,0.7518570513,1.6998583543999999,14.6096203641,5.2455510264,325.1543909668
368,0.8913988601,1.9835266997,15.4168287743,5.3670268564,325.7665673822
369,0.8045942723,2.006066408,15.0145655314,5.4024815509,345.7653071911
370,0.8878825218,2.0444670285,15.4256459269,5.4195225803,325.1723769425
371,0.8624829255,2.0141258854,15.2989300318,5.3662921178000005,331.3053454104
372,0.8488636532,1.9941576264,15.3024052094,5.3608553047,331.1025869142
373,0.8633885134,1.9885985154,15.4065001654,5.3782093964,327.7575988258
374,0.8596748733,2.0017635795,15.2992636213,5.392643737,328.8037047721
375,0.8679111602,2.00984177,15.5304832239,5.3510639682,330.0543733784
376,0.8624794764,2.0244945135,15.1745097557,5.3776337107,329.4698956104
377,0.86656496,1.9121764493,15.419528244,5.2923219046,331.607018382
378,0.8692259856000001,1.9815551415,15.2599491706,5.3874058678,326.9979895098
379,0.7529415387,2.1057433166,14.7241778857,5.3743634851,325.4092450314
380,0.8790297051,2.0262206039,15.3521624505,5.381636115,326.9071120163
381,0.8996467646,2.0354174751,15.5862980514,5.3511621884,332.863944295
382,0.8297095724,2.0131081842,15.1095342325,5.4131149918,335.6606417547
383,0.8715698139,2.039049858,15.2600433662,5.3494395638,331.0350933982
384,0.7552986802,1.8063329962,14.530353512,5.2889754185,332.9043110984
385,0.8081070571000001,2.008038977,15.1455265159,5.3641431685,317.197975853
386,0.8898666204000001,2.1090165488,15.3762011638,5.4003319088,310.1474595566
387,0.8530129954000001,1.9866672783000001,15.3080599818,5.306265264,324.612998806
388,0.8786533375000001,2.1229944865,15.298264572,5.3827974627,336.5909204109
389,0.9447239661000001,1.7323139360000002,15.8221754847,5.2488935216,329.3766378033
390,0.8627347209,2.011016447,15.2839583794,5.4004615278,329.8988233239
391,0.8019663469,2.0454008035,15.0175760683,5.4005319733,322.1471469933
392,0.8893564736,2.0175174773,15.5073755104,5.3430608174,328.5315558237
393,0.7883452521000001,1.9096202109,14.8305481417,5.3276039258,333.1723311604
394,0.9076231917,2.032086116,15.3646667697,5.3131272363,336.9581390073
395,0.8269090108,2.0244957368,15.1250877541,5.4225799619,331.0918110717
396,0.9008539040000001,1.8953192774,15.6387554733,5.311539006,325.5566742508
397,0.8154031835000001,1.9805617288000001,15.1376733797,5.3092368661,316.4928523315
398,0.8429647538,2.0155123351,15.1118077587,5.3224621066,327.0603254951
399,0.8804424934,2.0409307565,15.321017790500001,5.3851107766,327.1825559062
400,0.8618161598,2.0561573604,15.4170219989,5.4064403971,329.0406705624
401,0.8518026019,2.194683596,15.4162937131,5.4173171487000005,338.7507107302
