time,D,S1,S2,Z,C,pH
77.25,0.0324583625840738,36.88143501933969,0.0,1.0000000000000018e-05,0.0,7.4
77.5,0.0324390182407606,36.87812218778668,0.0,1.0000000000000018e-05,0.0,7.4
77.75,0.0324196285587075,36.87414934230014,0.0,1.0000000000000018e-05,0.0,7.4
78.0,0.0324001996180104,36.86951529129952,0.0,1.0000000000000018e-05,0.0,7.4
78.25,0.0323807374753956,36.86421896987127,0.0,1.0000000000000018e-05,0.0,7.4
78.5,0.0323612481629974,36.85825944007618,0.0,1.0000000000000018e-05,0.0,7.4
78.75,0.0323417376871438,36.85163589123003,0.0,1.0000000000000018e-05,0.0,7.4
79.0,0.0323222120271503,36.84434764015733,0.0,1.0000000000000018e-05,0.0,7.4
79.25,0.0323026771341217,36.83639413141821,0.0,1.0000000000000018e-05,0.0,7.4
79.5,0.0322831389297637,36.8277749375084,0.0,1.0000000000000018e-05,0.0,7.4
79.75,0.0322636033052021,36.81848975903223,0.0,1.0000000000000018e-05,0.0,7.4
80.0,0.0322440761198121,36.8085384248486,0.0,1.0000000000000018e-05,0.0,7.4
80.25,0.0322245632000565,36.7979208921901,0.0,1.0000000000000018e-05,0.0,7.4
80.5,0.0322050703383332,36.78663724675493,0.0,1.0000000000000018e-05,0.0,7.4
80.75,0.032185603291833,36.77468770277196,0.0,1.0000000000000018e-05,0.0,7.4
81.0,0.0321661677814068,36.76207260303868,0.0,1.0000000000000018e-05,0.0,7.4
81.25,0.0321467694904431,36.7487924189321,0.0,1.0000000000000018e-05,0.0,7.4
81.5,0.0321274140637559,36.73484775039281,0.0,1.0000000000000018e-05,0.0,7.4
81.75,0.0321081071064832,36.72023932588183,0.0,1.0000000000000018e-05,0.0,7.4
82.0,0.0320888541829957,36.70496800231062,0.0,1.0000000000000018e-05,0.0,7.4
82.25,0.0320696608158172,36.68903476494415,0.0,1.0000000000000018e-05,0.0,7.4
82.5,0.0320505324845553,36.67244072727701,0.0,1.0000000000000018e-05,0.0,7.4
82.75,0.0320314746248437,36.655187130882695,0.0,1.0000000000000018e-05,0.0,7.4
83.0,0.0320124926272962,36.63727534523607,0.0,1.0000000000000018e-05,0.0,7.4
83.25,0.0319935918364722,36.61870686750896,0.0,1.0000000000000018e-05,0.0,7.4
83.5,0.0319747775498533,36.59948332233924,0.0,1.0000000000000018e-05,0.0,7.4
83.75,0.0319560550168331,36.57960646157303,0.0,1.0000000000000018e-05,0.0,7.4
84.0,0.0319374294377184,36.55907816398053,0.0,1.0000000000000018e-05,0.0,7.4
84.25,0.0319189059627428,36.53790043494517,0.0,1.0000000000000018e-05,0.0,7.4
84.5,0.0319004896910927,36.51607540612642,0.0,1.0000000000000018e-05,0.0,7.4
84.75,0.0318821856699466,36.493605335096326,0.0,1.0000000000000018e-05,0.0,7.4
85.0,0.0318639988935263,36.470492604949605,0.0,1.0000000000000018e-05,0.0,7.4
85.25,0.0318459343021619,36.44673972388779,0.0,1.0000000000000018e-05,0.0,7.4
85.5,0.0318279967813692,36.42234932477725,0.0,1.0000000000000018e-05,0.0,7.4
85.75,0.0318101911609411,36.39732416468122,0.0,1.0000000000000018e-05,0.0,7.4
86.0,0.0317925222140519,36.37166712436611,0.0,1.0000000000000018e-05,0.0,7.4
86.25,0.0317749946563754,36.34538120778201,0.0,1.0000000000000018e-05,0.0,7.4
86.5,0.0317576131452169,36.31846954151772,0.0,1.0000000000000018e-05,0.0,7.4
86.75,0.0317403822786587,36.29093537423021,0.0,1.0000000000000018e-05,0.0,7.4
87.0,0.0317233065947197,36.26278207604891,0.0,1.0000000000000018e-05,0.0,7.4
87.25,0.0317063905705298,36.23401313795476,0.0,1.0000000000000018e-05,0.0,7.4
87.5,0.0316896386215174,36.20463217113417,0.0,1.0000000000000018e-05,0.0,7.4
87.75,0.0316730551006123,36.17464290630829,0.0,1.0000000000000018e-05,0.0,7.4
88.0,0.0316566442974629,36.144049193037375,0.0,1.0000000000000018e-05,0.0,7.4
88.25,0.0316404104376676,36.11285499900078,0.0,1.0000000000000018e-05,0.0,7.4
88.5,0.0316243576820217,36.08106440925248,0.0,1.0000000000000018e-05,0.0,7.4
88.75,0.0316084901257788,36.04868162545231,0.0,1.0000000000000018e-05,0.0,7.4
89.0,0.031592811797927,36.01571096507345,0.0,1.0000000000000018e-05,0.0,7.4
89.25,0.0315773266604809,35.982156860585754,0.0,1.0000000000000018e-05,0.0,7.4
89.5,0.0315620386077881,35.94802385861566,0.0,1.0000000000000018e-05,0.0,7.4
89.75,0.0315469514658518,35.91331661908252,0.0,1.0000000000000018e-05,0.0,7.4
90.0,0.0315320689916682,35.87803991431173,0.0,1.0000000000000018e-05,0.0,7.4
90.25,0.0315173948725794,35.84219862812479,0.0,1.0000000000000018e-05,0.0,7.4
90.5,0.0315029327256431,35.80579775490653,0.0,1.0000000000000018e-05,0.0,7.4
90.75,0.0314886860970164,35.76884239864971,0.0,1.0000000000000018e-05,0.0,7.4
91.0,0.0314746584613565,35.7313377719772,0.0,1.0000000000000018e-05,0.0,7.4
91.25,0.031460853221237,35.693289195142,0.0,1.0000000000000018e-05,0.0,7.4
91.5,0.0314472737065805,35.65470209500523,0.0,1.0000000000000018e-05,0.0,7.4
91.75,0.0314339231741067,35.615582003992486,0.0,1.0000000000000018e-05,0.0,7.4
92.0,0.031420804806797,35.575934559028724,0.0,1.0000000000000018e-05,0.0,7.4
92.25,0.0314079217133756,35.53576550045174,0.0,1.0000000000000018e-05,0.0,7.4
92.5,0.0313952769278063,35.49508067090486,0.0,1.0000000000000018e-05,0.0,7.4
92.75,0.0313828734088062,35.45388601420871,0.0,1.0000000000000018e-05,0.0,7.4
93.0,0.0313707140393757,35.41218757421262,0.0,1.0000000000000018e-05,0.0,7.4
93.25,0.0313588016263446,35.36999149362568,0.0,1.0000000000000018e-05,0.0,7.4
93.5,0.0313471388999356,35.32730401282796,0.0,1.0000000000000018e-05,0.0,7.4
93.75,0.0313357285133433,35.28413146866188,0.0,1.0000000000000018e-05,0.0,7.4
94.0,0.031324573042331,35.240480293204286,0.0,1.0000000000000018e-05,0.0,7.4
94.25,0.0313136749848435,35.196357012519314,0.0,1.0000000000000018e-05,0.0,7.4
94.5,0.0313030367606368,35.151768245392304,0.0,1.0000000000000018e-05,0.0,7.4
94.75,0.0312926607109245,35.10672070204529,0.0,1.0000000000000018e-05,0.0,7.4
95.0,0.0312825490980417,35.06122118283401,0.0,1.0000000000000018e-05,0.0,7.4
95.25,0.0312727041051245,35.015276576927064,0.0,1.0000000000000018e-05,0.0,7.4
95.5,0.0312631278358079,34.96889386096723,0.0,1.0000000000000018e-05,0.0,7.4
95.75,0.0312538223139392,34.92208009771542,0.0,1.0000000000000018e-05,0.0,7.4
96.0,0.0312447894833098,34.874842434677554,0.0,1.0000000000000018e-05,0.0,7.4
96.25,0.0312360312074024,34.827188102714494,0.0,1.0000000000000018e-05,0.0,7.4
96.5,0.0312275492691569,34.77912441463567,0.0,1.0000000000000018e-05,0.0,7.4
96.75,0.0312193453707515,34.73065876377633,0.0,1.0000000000000018e-05,0.0,7.4
97.0,0.0312114211334028,34.68179862255904,0.0,1.0000000000000018e-05,0.0,7.4
97.25,0.0312037780971811,34.632551541039554,0.0,1.0000000000000018e-05,0.0,7.4
97.5,0.0311964177208438,34.58292514543754,0.0,1.0000000000000018e-05,0.0,7.4
97.75,0.0311893413816858,34.53292713665229,0.0,1.0000000000000018e-05,0.0,7.4
98.0,0.0311825503754065,34.48256528876393,0.0,1.0000000000000018e-05,0.0,7.4
98.25,0.0311760459159942,34.43184744752036,0.0,1.0000000000000018e-05,0.0,7.4
98.5,0.0311698291356274,34.38078152881023,0.0,1.0000000000000018e-05,0.0,7.4
98.75,0.0311639010845932,34.329375517122465,0.0,1.0000000000000018e-05,0.0,7.4
99.0,0.0311582627312223,34.27763746399236,0.0,1.0000000000000018e-05,0.0,7.4
99.25,0.031152914961842,34.22557548643497,0.0,1.0000000000000018e-05,0.0,7.4
99.5,0.0311478585807448,34.17319776536581,0.0,1.0000000000000018e-05,0.0,7.4
99.75,0.0311430943101752,34.120512544009415,0.0,1.0000000000000018e-05,0.0,7.4
100.0,0.0311386227903326,34.06752812629602,0.0,1.0000000000000018e-05,0.0,7.4
100.25,0.0311344445793913,34.014252875246704,0.0,1.0000000000000018e-05,0.0,7.4
100.5,0.0311305601535378,33.96069521134745,0.0,1.0000000000000018e-05,0.0,7.4
100.75,0.0311269699070242,33.90686361091235,0.0,1.0000000000000018e-05,0.0,7.4
101.0,0.0311236741522389,33.85276660443635,0.0,1.0000000000000018e-05,0.0,7.4
101.25,0.0311206731197938,33.79841277493796,0.0,1.0000000000000018e-05,0.0,7.4
101.5,0.0311179669586282,33.7438107562923,0.0,1.0000000000000018e-05,0.0,7.4
101.75,0.0311155557361299,33.68896923155457,0.0,1.0000000000000018e-05,0.0,7.4
102.0,0.0311134394382715,33.633896931274805,0.0,1.0000000000000018e-05,0.0,7.4
102.25,0.0311116179697653,33.57860263180376,0.0,1.0000000000000018e-05,0.0,7.4
102.5,0.0311100911542324,33.523095153590724,0.0,1.0000000000000018e-05,0.0,7.4
102.75,0.0311088587343901,33.46738335947331,0.0,1.0000000000000018e-05,0.0,7.4
103.0,0.0311079203722548,33.4114761529598,0.0,1.0000000000000018e-05,0.0,7.4
103.25,0.0311072756493611,33.355382476504296,0.0,1.0000000000000018e-05,0.0,7.4
103.5,0.0311069240669974,33.299111309775114,0.0,1.0000000000000018e-05,0.0,7.4
103.75,0.0311068650464577,33.242671667916824,0.0,1.0000000000000018e-05,0.0,7.4
104.0,0.0311070979293089,33.186072599806145,0.0,1.0000000000000018e-05,0.0,7.4
104.25,0.0311076219776753,33.1293231863023,0.0,1.0000000000000018e-05,0.0,7.4
104.5,0.0311084363745376,33.072432538492095,0.0,1.0000000000000018e-05,0.0,7.4
104.75,0.0311095402240483,33.015409795929955,0.0,1.0000000000000018e-05,0.0,7.4
105.0,0.0311109325518637,32.95826412487367,0.0,1.0000000000000018e-05,0.0,7.4
105.25,0.0311126123054896,32.90100471651583,0.0,1.0000000000000018e-05,0.0,7.4
105.5,0.0311145783546448,32.84364078521154,0.0,1.0000000000000018e-05,0.0,7.4
105.75,0.0311168294916381,32.78618156670281,0.0,1.0000000000000018e-05,0.0,7.4
106.0,0.0311193644317619,32.72863631633986,0.0,1.0000000000000018e-05,0.0,7.4
106.25,0.0311221818137008,32.67101430729988,0.0,1.0000000000000018e-05,0.0,7.4
106.5,0.0311252801999549,32.6133248288035,0.0,1.0000000000000018e-05,0.0,7.4
106.75,0.0311286580772786,32.55557718432946,0.0,1.0000000000000018e-05,0.0,7.4
107.0,0.0311323138571341,32.49778068982771,0.0,1.0000000000000018e-05,0.0,7.4
107.25,0.0311362458761599,32.439944671931485,0.0,1.0000000000000018e-05,0.0,7.4
107.5,0.0311404523966541,32.38207846616868,0.0,1.0000000000000018e-05,0.0,7.4
107.75,0.0311449316070715,32.32419141517283,0.0,1.0000000000000018e-05,0.0,7.4
108.0,0.0311496816225365,32.26629286689409,0.0,1.0000000000000018e-05,0.0,7.4
108.25,0.0311547004853692,32.208392172810804,0.0,1.0000000000000018e-05,0.0,7.4
108.5,0.0311599861656259,32.15049868614174,0.0,1.0000000000000018e-05,0.0,7.4
108.75,0.0311655365616544,32.09262176005949,0.0,1.0000000000000018e-05,0.0,7.4
109.0,0.0311713495006625,32.03477074590551,0.0,1.0000000000000018e-05,0.0,7.4
109.25,0.0311774227393007,31.976954991407062,0.0,1.0000000000000018e-05,0.0,7.4
109.5,0.0311837539642583,31.919183838896437,0.0,1.0000000000000018e-05,0.0,7.4
109.75,0.0311903407928733,31.861466623532863,0.0,1.0000000000000018e-05,0.0,7.4
110.0,0.0311971807737557,31.803812671527545,0.0,1.0000000000000018e-05,0.0,7.4
110.25,0.0312042713874238,31.746231298372027,0.0,1.0000000000000018e-05,0.0,7.4
110.5,0.0312116100469542,31.688731807070432,0.0,1.0000000000000018e-05,0.0,7.4
110.75,0.0312191940986439,31.63132348637581,0.0,1.0000000000000018e-05,0.0,7.4
111.0,0.031227020822686,31.57401560903112,0.0,1.0000000000000018e-05,0.0,7.4
111.25,0.0312350874338577,31.516817430015035,0.0,1.0000000000000018e-05,0.0,7.4
111.5,0.0312433910822209,31.459738184793057,0.0,1.0000000000000018e-05,0.0,7.4
111.75,0.0312519288538351,31.402787087574243,0.0,1.0000000000000018e-05,0.0,7.4
112.0,0.0312606977714828,31.34597332957399,0.0,1.0000000000000018e-05,0.0,7.4
112.25,0.031269694795406,31.28930607728312,0.0,1.0000000000000018e-05,0.0,7.4
112.5,0.0312789168240562,31.2327944707437,0.0,1.0000000000000018e-05,0.0,7.4
112.75,0.0312883606948544,31.17644762183202,0.0,1.0000000000000018e-05,0.0,7.4
113.0,0.0312980231849639,31.12027461254884,0.0,1.0000000000000018e-05,0.0,7.4
113.25,0.0313079010120735,31.0642844933176,0.0,1.0000000000000018e-05,0.0,7.4
113.5,0.0313179908351931,31.008486281290637,0.0,1.0000000000000018e-05,0.0,7.4
113.75,0.0313282892554588,30.952888958663998,0.0,1.0000000000000018e-05,0.0,7.4
114.0,0.0313387928169503,30.897501471000933,0.0,1.0000000000000018e-05,0.0,7.4
114.25,0.0313494980075181,30.842332725564788,0.0,1.0000000000000018e-05,0.0,7.4
114.5,0.0313604012596216,30.7873915896612,0.0,1.0000000000000018e-05,0.0,7.4
114.75,0.0313714989511771,30.732686888990266,0.0,1.0000000000000018e-05,0.0,7.4
115.0,0.0313827874064164,30.678227406008872,0.0,1.0000000000000018e-05,0.0,7.4
115.25,0.0313942628967553,30.6240218783036,0.0,1.0000000000000018e-05,0.0,7.4
115.5,0.0314059216416716,30.57007899697442,0.0,1.0000000000000018e-05,0.0,7.4
115.75,0.0314177598095928,30.51640740502961,0.0,1.0000000000000018e-05,0.0,7.4
116.0,0.0314297735187932,30.463015695792187,0.0,1.0000000000000018e-05,0.0,7.4
116.25,0.0314419588383005,30.40991241131819,0.0,1.0000000000000018e-05,0.0,7.4
116.5,0.0314543117888108,30.35710604082709,0.0,1.0000000000000018e-05,0.0,7.4
116.75,0.031466828343613,30.3046050191447,0.0,1.0000000000000018e-05,0.0,7.4
117.0,0.0314795044295213,30.25241772515883,0.0,1.0000000000000018e-05,0.0,7.4
117.25,0.0314923359278169,30.2005524802881,0.0,1.0000000000000018e-05,0.0,7.4
117.5,0.0315053186751972,30.1490175469641,0.0,1.0000000000000018e-05,0.0,7.4
117.75,0.031518448464733,30.09782112712728,0.0,1.0000000000000018e-05,0.0,7.4
118.0,0.0315317210468344,30.046971360736837,0.0,1.0000000000000018e-05,0.0,7.4
118.25,0.0315451321302234,29.99647632429493,0.0,1.0000000000000018e-05,0.0,7.4
118.5,0.0315586773829144,29.94634402938549,0.0,1.0000000000000018e-05,0.0,7.4
118.75,0.0315723524332018,29.896582421227823,0.0,1.0000000000000018e-05,0.0,7.4
119.0,0.0315861528706547,29.84719937724557,0.0,1.0000000000000018e-05,0.0,7.4
119.25,0.0316000742471184,29.798202705650898,0.0,1.0000000000000018e-05,0.0,7.4
119.5,0.0316141120777223,29.74960014404464,0.0,1.0000000000000018e-05,0.0,7.4
119.75,0.0316282618418948,29.701399358032265,0.0,1.0000000000000018e-05,0.0,7.4
120.0,0.0316425189843837,29.65360793985624,0.0,1.0000000000000018e-05,0.0,7.4
120.25,0.0316568789162827,29.60623340704484,0.0,1.0000000000000018e-05,0.0,7.4
120.5,0.0316713370160644,29.559283201077896,0.0,1.0000000000000018e-05,0.0,7.4
120.75,0.0316858886306179,29.51276468606948,0.0,1.0000000000000018e-05,0.0,7.4
121.0,0.0317005290762924,29.46668514746792,0.0,1.0000000000000018e-05,0.0,7.4
121.25,0.0317152536399456,29.421051790773536,0.0,1.0000000000000018e-05,0.0,7.4
121.5,0.0317300575799975,29.375871740273965,0.0,1.0000000000000018e-05,0.0,7.4
121.75,0.0317449361274879,29.33115203779771,0.0,1.0000000000000018e-05,0.0,7.4
122.0,0.0317598844871398,29.286899641485935,0.0,1.0000000000000018e-05,0.0,7.4
122.25,0.0317748978384261,29.24312142458278,0.0,1.0000000000000018e-05,0.0,7.4
122.5,0.0317899713366406,29.19982417424441,0.0,1.0000000000000018e-05,0.0,7.4
122.75,0.0318051001139728,29.15701459036712,0.0,1.0000000000000018e-05,0.0,7.4
123.0,0.0318202792805867,29.11469928443453,0.0,1.0000000000000018e-05,0.0,7.4
123.25,0.0318355039257027,29.072884778384346,0.0,1.0000000000000018e-05,0.0,7.4
123.5,0.0318507691186827,29.0315775034946,0.0,1.0000000000000018e-05,0.0,7.4
123.75,0.031866069910118,28.99078379928979,0.0,1.0000000000000018e-05,0.0,7.4
124.0,0.0318814013329208,28.950509912467066,0.0,1.0000000000000018e-05,0.0,7.4
124.25,0.0318967584034172,28.910761995842627,0.0,1.0000000000000018e-05,0.0,7.4
124.5,0.0319121361224432,28.87154610731856,0.0,1.0000000000000018e-05,0.0,7.4
124.75,0.0319275294764426,28.832868208870217,0.0,1.0000000000000018e-05,0.0,7.4
125.0,0.0319429334385668,28.79473416555455,0.0,1.0000000000000018e-05,0.0,7.4
125.25,0.0319583429697762,28.7571497445392,0.0,1.0000000000000018e-05,0.0,7.4
125.5,0.0319737530199433,28.720120614152886,0.0,1.0000000000000018e-05,0.0,7.4
125.75,0.0319891585289569,28.68365234295706,0.0,1.0000000000000018e-05,0.0,7.4
126.0,0.0320045544278271,28.64775039883901,0.0,1.0000000000000018e-05,0.0,7.4
126.25,0.0320199356397913,28.61242014812665,0.0,1.0000000000000018e-05,0.0,7.4
126.5,0.0320352970814213,28.577666854725024,0.0,1.0000000000000018e-05,0.0,7.4
126.75,0.0320506336637296,28.543495679274795,0.0,1.0000000000000018e-05,0.0,7.4
127.0,0.0320659402932767,28.509911678332784,0.0,1.0000000000000018e-05,0.0,7.4
127.25,0.0320812118732784,28.47691980357473,0.0,1.0000000000000018e-05,0.0,7.4
127.5,0.0320964433047122,28.444524901020426,0.0,1.0000000000000018e-05,0.0,7.4
127.75,0.0321116294874235,28.412731710281182,0.0,1.0000000000000018e-05,0.0,7.4
128.0,0.0321267653212315,28.38154486383014,0.0,1.0000000000000018e-05,0.0,7.4
128.25,0.0321418457070333,28.350968886295057,0.0,1.0000000000000018e-05,0.0,7.4
128.5,0.0321568655479077,28.321008193774045,0.0,1.0000000000000018e-05,0.0,7.4
128.75,0.0321718197502166,28.29166709317417,0.0,1.0000000000000018e-05,0.0,7.4
129.0,0.0321867032247064,28.262949781573163,0.0,1.0000000000000018e-05,0.0,7.4
129.25,0.0322015108876057,28.234860345604154,0.0,1.0000000000000018e-05,0.0,7.4
129.5,0.0322162376617224,28.20740276086376,0.0,1.0000000000000018e-05,0.0,7.4
129.75,0.0322308784775379,28.180580891343283,0.0,1.0000000000000018e-05,0.0,7.4
130.0,0.0322454282742994,28.15439848888351,0.0,1.0000000000000018e-05,0.0,7.4
130.25,0.0322598820011087,28.12885919265284,0.0,1.0000000000000018e-05,0.0,7.4
130.5,0.0322742346180087,28.10396652864891,0.0,1.0000000000000018e-05,0.0,7.4
130.75,0.0322884810970671,28.079723909223983,0.0,1.0000000000000018e-05,0.0,7.4
131.0,0.0323026164234562,28.056134632633796,0.0,1.0000000000000018e-05,0.0,7.4
131.25,0.0323166355965294,28.03320188261017,0.0,1.0000000000000018e-05,0.0,7.4
131.5,0.0323305336308941,28.01092872795756,0.0,1.0000000000000018e-05,0.0,7.4
131.75,0.0323443055574809,27.98931812217305,0.0,1.0000000000000018e-05,0.0,7.4
132.0,0.032357946424608,27.968372903090508,0.0,1.0000000000000018e-05,0.0,7.4
132.25,0.032371451299042,27.948095792548443,0.0,1.0000000000000018e-05,0.0,7.4
132.5,0.0323848152670538,27.92848939608181,0.0,1.0000000000000018e-05,0.0,7.4
132.75,0.0323980334354702,27.90955620263769,0.0,1.0000000000000018e-05,0.0,7.4
133.0,0.0324111009327193,27.891298584314985,0.0,1.0000000000000018e-05,0.0,7.4
133.25,0.032424012909873,27.873718796127932,0.0,1.0000000000000018e-05,0.0,7.4
133.5,0.0324367645416817,27.85681897579376,0.0,1.0000000000000018e-05,0.0,7.4
133.75,0.0324493510276056,27.840601143544053,0.0,1.0000000000000018e-05,0.0,7.4
134.0,0.0324617675928384,27.82506720196027,0.0,1.0000000000000018e-05,0.0,7.4
134.25,0.0324740094893272,27.810218935833134,0.0,1.0000000000000018e-05,0.0,7.4
134.5,0.0324860719967837,27.796058012045872,0.0,1.0000000000000018e-05,0.0,7.4
134.75,0.032497950423692,27.78258597948146,0.0,1.0000000000000018e-05,0.0,7.4
135.0,0.0325096401083071,27.76980426895371,0.0,1.0000000000000018e-05,0.0,7.4
135.25,0.0325211364196489,27.75771419316214,0.0,1.0000000000000018e-05,0.0,7.4
135.5,0.0325324347584882,27.74631694667075,0.0,1.0000000000000018e-05,0.0,7.4
135.75,0.0325435305583257,27.73561360591053,0.0,1.0000000000000018e-05,0.0,7.4
136.0,0.0325544192863644,27.725605129205626,0.0,1.0000000000000018e-05,0.0,7.4
136.25,0.0325650964444739,27.716292356823264,0.0,1.0000000000000018e-05,0.0,7.4
136.5,0.0325755575701471,27.70767601104724,0.0,1.0000000000000018e-05,0.0,7.4
136.75,0.0325857982374499,27.69975669627498,0.0,1.0000000000000018e-05,0.0,7.4
137.0,0.0325958140579622,27.692534899138025,0.0,1.0000000000000018e-05,0.0,7.4
137.25,0.0326056006817105,27.68601098864604,0.0,1.0000000000000018e-05,0.0,7.4
137.5,0.0326151537980933,27.680185216353998,0.0,1.0000000000000018e-05,0.0,7.4
137.75,0.0326244691367971,27.67505771655278,0.0,1.0000000000000018e-05,0.0,7.4
138.0,0.0326335424687038,27.670628506482792,0.0,1.0000000000000018e-05,0.0,7.4
138.25,0.0326423696067898,27.66689748657077,0.0,1.0000000000000018e-05,0.0,7.4
138.5,0.0326509464070156,27.66386444068949,0.0,1.0000000000000018e-05,0.0,7.4
138.75,0.0326592687692064,27.66152903644033,0.0,1.0000000000000018e-05,0.0,7.4
139.0,0.0326673326379236,27.65989082545867,0.0,1.0000000000000018e-05,0.0,7.4
139.25,0.0326751340033261,27.65894924374186,0.0,1.0000000000000018e-05,0.0,7.4
139.5,0.0326826689020233,27.658703611999808,0.0,1.0000000000000018e-05,0.0,7.4
139.75,0.0326899334179166,27.659153136027875,0.0,1.0000000000000018e-05,0.0,7.4
140.0,0.0326969236830325,27.66029690710217,0.0,1.0000000000000018e-05,0.0,7.4
140.25,0.0327036358783445,27.66213390239693,0.0,1.0000000000000018e-05,0.0,7.4
140.5,0.0327100662345853,27.664662985423902,0.0,1.0000000000000018e-05,0.0,7.4
140.75,0.0327162110330484,27.667882906493656,0.0,1.0000000000000018e-05,0.0,7.4
141.0,0.0327220666063791,27.671792303198604,0.0,1.0000000000000018e-05,0.0,7.4
141.25,0.0327276293393552,27.676389700917603,0.0,1.0000000000000018e-05,0.0,7.4
141.5,0.0327328956696561,27.681673513342023,0.0,1.0000000000000018e-05,0.0,7.4
141.75,0.0327378620886218,27.687642043022965,0.0,1.0000000000000018e-05,0.0,7.4
142.0,0.0327425251419998,27.694293481939773,0.0,1.0000000000000018e-05,0.0,7.4
142.25,0.032746881430682,27.70162591208935,0.0,1.0000000000000018e-05,0.0,7.4
142.5,0.0327509276114288,27.70963730609621,0.0,1.0000000000000018e-05,0.0,7.4
142.75,0.0327546603975829,27.718325527843312,0.0,1.0000000000000018e-05,0.0,7.4
143.0,0.0327580765597706,27.72768833312308,0.0,1.0000000000000018e-05,0.0,7.4
143.25,0.0327611729265918,27.737723370308792,0.0,1.0000000000000018e-05,0.0,7.4
143.5,0.0327639463852979,27.748428181045973,0.0,1.0000000000000018e-05,0.0,7.4
143.75,0.032766393882458,27.759800200963625,0.0,1.0000000000000018e-05,0.0,7.4
144.0,0.0327685124246122,27.77183676040504,0.0,1.0000000000000018e-05,0.0,7.4
144.25,0.0327702990789137,27.78453508517824,0.0,1.0000000000000018e-05,0.0,7.4
144.5,0.0327717509737577,27.79789229732544,0.0,1.0000000000000018e-05,0.0,7.4
144.75,0.032772865299398,27.811905415911724,0.0,1.0000000000000018e-05,0.0,7.4
145.0,0.0327736393085515,27.82657135783242,0.0,1.0000000000000018e-05,0.0,7.4
145.25,0.0327740703169893,27.841886938639128,0.0,1.0000000000000018e-05,0.0,7.4
145.5,0.0327741557041155,27.85784887338416,0.0,1.0000000000000018e-05,0.0,7.4
145.75,0.0327738929135328,27.87445377748308,0.0,1.0000000000000018e-05,0.0,7.4
146.0,0.0327732794535956,27.891698167595194,0.0,1.0000000000000018e-05,0.0,7.4
146.25,0.0327723128979492,27.90957846252181,0.0,1.0000000000000018e-05,0.0,7.4
146.5,0.0327709908860564,27.928090984121862,0.0,1.0000000000000018e-05,0.0,7.4
146.75,0.0327693111237109,27.947231958244824,0.0,1.0000000000000018e-05,0.0,7.4
147.0,0.0327672713835371,27.9669975156806,0.0,1.0000000000000018e-05,0.0,7.4
147.25,0.0327648695054761,27.987383693126155,0.0,1.0000000000000018e-05,0.0,7.4
147.5,0.0327621033972591,28.00838643416864,0.0,1.0000000000000018e-05,0.0,7.4
147.75,0.0327589710348662,28.03000159028481,0.0,1.0000000000000018e-05,0.0,7.4
148.0,0.0327554704629723,28.05222492185629,0.0,1.0000000000000018e-05,0.0,7.4
148.25,0.0327515997953786,28.07505209920077,0.0,1.0000000000000018e-05,0.0,7.4
148.5,0.0327473572154307,28.098478703618543,0.0,1.0000000000000018e-05,0.0,7.4
148.75,0.0327427409764229,28.12250022845428,0.0,1.0000000000000018e-05,0.0,7.4
149.0,0.0327377494019877,28.147112080173727,0.0,1.0000000000000018e-05,0.0,7.4
149.25,0.0327323808864726,28.172309579455195,0.0,1.0000000000000018e-05,0.0,7.4
149.5,0.0327266338953013,28.19808796229526,0.0,1.0000000000000018e-05,0.0,7.4
149.75,0.0327205069653221,28.224442381128767,0.0,1.0000000000000018e-05,0.0,7.4
150.0,0.0327139987051415,28.251367905962592,0.0,1.0000000000000018e-05,0.0,7.4
150.25,0.0327071077954432,28.278859525523,0.0,1.0000000000000018e-05,0.0,7.4
150.5,0.0326998329892932,28.30691214841632,0.0,1.0000000000000018e-05,0.0,7.4
150.75,0.0326921731124309,28.335520604302555,0.0,1.0000000000000018e-05,0.0,7.4
151.0,0.0326841270635452,28.36467964508186,0.0,1.0000000000000018e-05,0.0,7.4
151.25,0.0326756938145361,28.39438394609324,0.0,1.0000000000000018e-05,0.0,7.4
151.5,0.0326668724107624,28.42462810732557,0.0,1.0000000000000018e-05,0.0,7.4
151.75,0.0326576619712745,28.455406654640413,0.0,1.0000000000000018e-05,0.0,7.4
152.0,0.0326480616890329,28.486714041006355,0.0,1.0000000000000018e-05,0.0,7.4
152.25,0.0326380708311117,28.518544647744573,0.0,1.0000000000000018e-05,0.0,7.4
152.5,0.0326276887388877,28.55089278578553,0.0,1.0000000000000018e-05,0.0,7.4
152.75,0.0326169148282154,28.583752696936056,0.0,1.0000000000000018e-05,0.0,7.4
153.0,0.0326057485895867,28.61711855515708,0.0,1.0000000000000018e-05,0.0,7.4
153.25,0.0325941895882759,28.650984467851124,0.0,1.0000000000000018e-05,0.0,7.4
153.5,0.0325822374644704,28.685344477159777,0.0,1.0000000000000018e-05,0.0,7.4
153.75,0.032569891933387,28.72019256127051,0.0,1.0000000000000018e-05,0.0,7.4
154.0,0.0325571527853723,28.75552263573254,0.0,1.0000000000000018e-05,0.0,7.4
154.25,0.0325440198859898,28.791328554781703,0.0,1.0000000000000018e-05,0.0,7.4
154.5,0.0325304931760916,28.82760411267366,0.0,1.0000000000000018e-05,0.0,7.4
154.75,0.0325165726718751,28.864343045025382,0.0,1.0000000000000018e-05,0.0,7.4
