time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_c,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q
106.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.723165199750413,18.489015797439407,3.3961270437291056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.77223138729596
107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.368716260751173,18.852313101006448,3.2076428586629238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.6722966828005
107.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.667487756990989,18.482142187499974,3.1961530512640945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.46033240616174
107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84379873567949,16.88919772937574,3.162054843052387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.3035305135934
107.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.153086377493837,18.195971041651283,3.268936952159452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.78359180465804
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67538400909976,17.775653683319927,3.1809256297380144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.1495565745669
108.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.312071173036804,16.580888975081827,3.241854490384713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.83612614986913
108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.604291479502885,18.3142129058176,3.6606009833407263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.5247188619298
108.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.893435452204567,17.587312325974835,3.312940280750556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0576286271048
109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88182902563104,17.04541560466029,3.40471610617488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.3789243152821
109.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.978260111762902,17.554552995084798,3.4028652719380066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.32144783809963
109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.133871902533143,18.05365668969742,3.751904615184437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.7853197747664
109.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.387572327635723,17.712676707168743,3.418898835917051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.49379768463115
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.475822721895245,16.557211970517887,3.760864970428002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.70477686290343
110.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.172445944160236,18.465463793748725,3.4746654763276954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.98140560928164
110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.208085198015032,17.983744122793766,3.448564503489474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.25924770287247
110.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76773889809895,18.635886079298526,3.5428727627836487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.42527911660767
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.187019441254543,16.61155873290868,3.3401604021127316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.85832918362945
111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224751329209447,18.120289700977082,3.8332349890342026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.26287280350476
111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.145419973350455,19.158206450638723,3.8711352080896226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0517206963077
111.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21062654701913,17.515022436232915,3.573191784385991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.5798321784508
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.683002829801746,19.152882377970844,3.330613059207721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.7588560293492
112.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98693915411575,17.343409603832548,3.6613937586795133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.5331117849182
112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.742436282898604,18.417884860876807,3.7576170703998635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.281032511266
112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.667219041892363,19.262679931353,3.623786892898894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.49579426002424
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.473296891404946,18.048251706539745,3.513702671165477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.6418320706088
113.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83462374321017,17.458180625996604,3.385316906617982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.62205235656705
113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49281813859866,17.10246915166077,3.8877692461748263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.3226479732558
113.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.949895850994826,18.363894605637856,3.517413713138988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.459014441119
114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.508922797094366,18.20349725859122,3.440932255489132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.91076622630027
114.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.995822641965887,18.27513523376937,3.470102766288291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.5586347002282
114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.460898931500775,19.022906768988683,3.694797333676596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.3022569138989
114.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.248263125019786,17.738325559958884,3.5908178029790396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.22115788413464
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.635001606224563,18.883685918457463,3.775509419828893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.44735997771164
115.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.122708838721076,18.951520729570664,3.9126700064988755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.9223787876034
115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.112273823020475,19.77463041053857,3.429431130627934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.7148620926319
115.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.690919146490929,18.77532472184032,3.9061712941524984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.38993432816955
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87609678059036,18.69202924071379,3.820977401135836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.42758873223846
116.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.587467457394704,19.49316953710566,3.598860493125026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.79101717071177
116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.202580067785455,19.242055664485303,3.7552138894165896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.2597368728978
116.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.011114093581405,20.636442583553276,4.029814617910045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.79262336540705
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254400169314689,19.115487400283072,3.517365186861635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.4769223149236
117.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.096606542308534,19.169600241954022,3.925001886124122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.22137408451846
117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.981631225757862,18.53119065105232,3.664490642076489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.9969117692191
117.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.938002764447099,20.030712179624462,3.5567431541035077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.530022220524
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.256515396550505,20.556074293754843,3.772088760279494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.6608636930398
118.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01156088490567,19.998290976429598,4.056891212086016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.62660633935633
118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.360282915142303,19.545046701699977,3.488171166074018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.19651407767964
118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.304102143915113,18.459016492997204,3.8490550991759576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.2911608064876
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.970166830056685,19.421956456429218,3.829956597898675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.94888443576235
119.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.961246882071213,20.68581125503518,3.6296339054540985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.18654224425035
119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.595770247501983,21.209261271080205,4.025974086666297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.2241621284132
119.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.365649489074734,18.813568470309164,3.728187104366176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.64898065800577
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.701852283151938,20.036467233989676,3.734841535078087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.18161553858926
120.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.466998198129149,21.461680257065915,4.076020569443503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.2984122601344
120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.053960161813508,20.72658531623793,3.5231721624943044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.18898536980237
120.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.628246876532259,18.675264945102125,3.522051295233522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.26042252972377
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84686604695892,21.37267744767181,3.7143505141949316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.26589635931265
121.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.334047707265851,18.908128246151822,3.975231076356149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.03692069352934
121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.201578621952775,21.30121702518245,3.6982163785952893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.1338621166002
121.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.728816173984706,20.794136126975328,3.9534758993442676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.1057969667434
122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.974819125297886,21.487885711321052,3.587399616039981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.1324919448122
122.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.110768917968327,20.606623165730333,3.7796254248009498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.7863095561759
122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.684010034517188,21.844701321032634,3.851637915520702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.35303494217015
122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25179205074166,20.296067442837472,3.8141132906882502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.2961622587392
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.363496710851123,21.45256635760672,3.9216303716399175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.8321989312907
123.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25184922601839,20.130012287206167,3.6798618295884196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.1111816515129
123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.575198535803072,19.604100605499294,3.511746191006194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.39341209396173
123.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.578212533561082,21.00610062846584,3.6165593085623824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0515126659608
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98799645482005,20.47084602139204,4.012928112236713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.40163733107835
124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.169219383630004,21.81283860669658,3.8502325045081394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.2898352634969
124.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.493842532732245,21.103554232770907,4.036894934013156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0586298883524
124.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.174592352445643,20.52906694890451,3.6524118913343835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.414447849333
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.060698385360427,22.638178613039134,3.882203287396711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.1053831870254
125.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.458761756102703,19.422207586683577,3.9954651067344717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.68284869859855
125.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.538596824983957,19.557083445512202,3.988368406852269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.05577409762725
125.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.781735035813188,22.70103161757553,3.6931469278793627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.82271554753913
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.204184035439033,22.61416748247683,3.7975753186806074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.5729809298177
126.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.225323928606462,21.86030830784206,3.7367302712165897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.2835718584966
126.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25046417973258,22.93130899136295,4.11047449083237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0683016128588
126.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78468948870232,20.606683795715,4.0431749196612765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.5498691933612
127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75310894472369,19.72451375433862,4.105045873996164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.799057517796
127.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.129013439026892,21.79272721040039,3.6148325509348576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.8423559815986
127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.247476555762729,20.514336837534763,3.943279337288619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.22716827564847
127.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.577278039272183,20.088362116584904,3.922668578093006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.2824936552087
128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.971036431068427,21.952970073601975,3.9943427858493568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.52337779837495
128.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713068518793643,21.03438930177563,3.847721514728287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.1926758912535
128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.124701568417516,22.374119984216733,3.835835737023507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.54341761758525
128.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.539838734475829,19.96732833057028,3.7127640741654684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.48115943382874
129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.885872510337078,23.316867543825282,3.8333511759704026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.13452097751187
129.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.070667328063097,21.06891512997857,3.5526208570476787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.3301972840768
129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421325212383834,22.556497068568063,3.9992410590714056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.66903024445213
129.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.018821791094407,20.496997973594862,3.971721457498468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.36765747511504
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92908963129343,21.228119297715082,4.050137371267399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.9231613718382
130.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.476718857758208,20.732149654361088,4.036190818062503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.42032591009206
130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.003489488315253,22.874456837125997,3.9235545183713767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0742624551048
130.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.956976650597339,22.945540433588704,4.126510248043834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.2126305659927
131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.271849132289983,20.530783368030487,3.885676245110166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.7936655277363
131.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.172445513079662,22.74500079041272,3.9493524915927067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.7258618397071
131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.984044982960675,22.381704949942165,4.046840558994729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.86388869558715
131.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.113264750583221,22.683255338104384,3.969402831579365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.9772020327909
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200217482410574,21.836741846542747,3.6580444431664154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0092881101872
132.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.370613190048886,21.608483997489202,3.8195482302088015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.7956012675716
132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.733478057275729,21.603409873791502,3.5951823100393376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.99848658440095
132.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.877076839284381,20.272821115488266,3.946408411086241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.40063287458696
133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.635848049938845,22.5353090915523,3.7079320824958324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.40509089605516
133.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.246864586036622,22.763924995409617,3.7169407419300415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.5014470243616
133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.101670509490576,21.220460290139858,3.7319373335367274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.73762388019068
